Time, FPS
9.67521, 782
9.67643, 782
9.67764, 782
9.67892, 782
9.68011, 782
9.68151, 782
9.68281, 782
9.68409, 782
9.68529, 782
9.6865, 782
9.68766, 783
9.68897, 783
9.69019, 783
9.69141, 783
9.6926, 783
9.69379, 783
9.69504, 783
9.69641, 783
9.6976, 783
9.69883, 783
9.70009, 783
9.70139, 783
9.70281, 783
9.70409, 783
9.70525, 785
9.70643, 785
9.70759, 785
9.70874, 785
9.71014, 785
9.71136, 785
9.71252, 785
9.71367, 785
9.71488, 785
9.71611, 785
9.71743, 785
9.71865, 785
9.7199, 785
9.72119, 785
9.72239, 788
9.7237, 788
9.72499, 788
9.72627, 788
9.72747, 788
9.72868, 788
9.73008, 788
9.73145, 788
9.73275, 788
9.73398, 788
9.73514, 788
9.7363, 788
9.7376, 788
9.73886, 788
9.74008, 788
9.74139, 788
9.74263, 788
9.74391, 788
9.74524, 788
9.74647, 788
9.74772, 788
9.74892, 788
9.75011, 788
9.75156, 788
9.75276, 788
9.75404, 788
9.75528, 788
9.75647, 788
9.75776, 791
9.75908, 791
9.76032, 791
9.76151, 791
9.7627, 791
9.76389, 791
9.76515, 791
9.76649, 791
9.76767, 791
9.76889, 791
9.77014, 791
9.77144, 791
9.77286, 791
9.77424, 791
9.77547, 791
9.77668, 791
9.7779, 791
9.77927, 791
9.7805, 791
9.78179, 791
9.78312, 791
9.78432, 791
9.78555, 791
9.78692, 791
9.78813, 791
9.78935, 791
9.79064, 791
9.79187, 791
9.79324, 789
9.79448, 789
9.79571, 789
9.797, 789
9.79826, 789
9.79961, 789
9.80097, 789
9.80228, 789
9.80351, 789
9.80469, 789
9.80595, 789
9.8073, 789
9.80854, 789
9.80984, 789
9.81115, 786
9.81251, 786
9.81419, 786
9.81542, 786
9.81661, 786
9.81778, 786
9.81904, 786
9.82037, 786
9.82167, 786
9.823, 786
9.8242, 786
9.82545, 786
9.82667, 786
9.82799, 786
9.82924, 786
9.83049, 786
9.83174, 786
9.83306, 786
9.83429, 786
9.83559, 786
9.83681, 786
9.8381, 786
9.83931, 786
9.84063, 786
9.84211, 786
9.84345, 786
9.84466, 786
9.84583, 788
9.84704, 788
9.84821, 788
9.84952, 788
9.85098, 788
9.85224, 788
9.85341, 788
9.85462, 788
9.85591, 788
9.85714, 788
9.85842, 788
9.85968, 788
9.86097, 788
9.86237, 788
9.86357, 787
9.86478, 787
9.8661, 787
9.8673, 787
9.86853, 787
9.86989, 787
9.87119, 787
9.87237, 787
9.87353, 787
9.87471, 787
9.87591, 787
9.87726, 787
9.87849, 787
9.8797, 787
9.88112, 784
9.88234, 784
9.88377, 784
9.88497, 784
9.88623, 784
9.88748, 784
9.88868, 784
9.88988, 784
9.89122, 784
9.8924, 784
9.89356, 784
9.89479, 784
9.8961, 784
9.89748, 784
9.89869, 786
9.8999, 786
9.90121, 786
9.9025, 786
9.90368, 786
9.90494, 786
9.90615, 786
9.90732, 786
9.90851, 786
9.90975, 786
9.91122, 786
