FrameTime,FPS
0.0005251,1770
0.0006376,1770
0.0006007,1770
0.0006336,1770
0.0005606,1770
0.0005709,1770
0.0005566,1770
0.0006919,1770
0.0006544,1770
0.0007002,1770
0.0006018,1768
0.0006048,1768
0.0005897,1768
0.0005604,1768
0.0005835,1768
0.0005714,1768
0.0005902,1768
0.0005733,1768
0.0007797,1768
0.0005545,1768
0.0005681,1768
0.0005171,1768
0.0005312,1768
0.0005078,1768
0.0005344,1768
0.0005251,1768
0.0005246,1768
0.0005073,1768
0.0005118,1768
0.0005088,1768
0.0005201,1768
0.0005063,1768
0.000507,1768
0.0005199,1768
0.0005169,1768
0.0005323,1768
0.0005323,1768
0.0005504,1768
0.0005235,1768
0.0005163,1768
0.000507,1768
0.0005279,1768
0.0005127,1768
0.0005906,1768
0.0005344,1768
0.0005137,1768
0.0005999,1768
0.0007054,1768
0.0005755,1768
0.0005167,1768
0.0005651,1768
0.0005119,1768
0.0005071,1768
0.0005115,1768
0.0005169,1768
0.0005514,1768
0.0005965,1768
0.0005341,1768
0.0005496,1768
0.0005283,1768
0.0005209,1768
0.0005225,1768
0.0005491,1768
0.0005472,1768
0.0005211,1768
0.0005195,1768
0.0005282,1768
0.0005292,1768
0.0005073,1768
0.0005104,1768
0.0005078,1768
0.0005148,1768
0.0005285,1777
0.0005294,1777
0.0005801,1777
0.0005448,1777
0.0006024,1777
0.0006203,1777
0.0005816,1777
0.0005743,1777
0.0006643,1777
0.0005405,1777
0.0005106,1777
0.0005111,1777
0.0005608,1777
0.0005178,1777
0.0005072,1777
0.0005325,1777
0.0005093,1777
0.0005082,1777
0.0005057,1777
0.0005072,1777
0.0005864,1777
0.0006096,1777
0.0005417,1777
0.0006358,1777
0.0007177,1777
0.0005568,1777
0.0006275,1777
0.0006691,1777
0.0005831,1777
0.0005754,1777
0.0005275,1786
0.0005241,1786
0.0005971,1786
0.000525,1786
0.0005395,1786
0.0005213,1786
0.0005712,1786
0.000536,1786
0.0006087,1786
0.0006324,1786
0.0006154,1786
0.0006181,1786
0.0006006,1786
0.0006306,1786
0.0005877,1786
0.0006205,1786
0.0005848,1786
0.0005834,1786
0.0007456,1786
0.0006772,1786
0.0006026,1786
0.0005709,1786
0.0005781,1786
0.0006012,1786
0.0006291,1786
0.0006097,1786
0.0006607,1786
0.0006434,1786
0.0005465,1786
0.0006952,1786
0.0005457,1786
0.0005683,1786
0.0006954,1786
0.0006376,1786
0.0005756,1786
0.0005863,1786
0.0005935,1786
0.0005864,1786
0.0006074,1786
0.0006319,1786
0.0008554,1786
0.0006651,1786
0.0005495,1786
0.0005475,1786
0.0006316,1786
0.0006003,1786
0.0005514,1786
0.0005296,1786
0.0005315,1786
0.0005455,1786
0.0006252,1786
0.0007089,1786
0.0007554,1786
0.0006034,1786
0.0005918,1786
0.0005397,1786
0.0006182,1789
0.0005559,1789
0.0005488,1789
0.0006481,1789
0.0005933,1789
0.0005657,1789
0.0005355,1789
0.0006489,1789
0.0006569,1789
0.0006455,1789
0.0006783,1789
0.0006497,1789
0.0005957,1789
0.0005714,1789
0.0005834,1789
0.0005802,1789
0.000598,1789
0.0006218,1789
0.0006616,1789
0.000661,1789
0.0005337,1789
0.00052,1789
0.0006473,1789
0.0005363,1789
0.0005919,1789
0.0006585,1789
0.0005797,1789
0.0005858,1789
0.0005997,1788
0.0005995,1788
0.0007804,1788
0.0005547,1788
0.0005177,1788
0.0005209,1788
0.000514,1788
0.0005042,1788
0.0006055,1788
0.0005967,1788
0.0005963,1788
0.0006463,1788
0.0005672,1788
0.0006306,1788
0.0008745,1788
0.0005392,1788
0.000518,1788
0.0005651,1788
0.0005099,1788
0.0005072,1788
0.0005202,1788
0.0005077,1788
0.0005893,1788
0.0006044,1788
0.0005751,1788
0.0005247,1788
0.0005607,1788
0.0005477,1788
0.0005239,1788
0.0005564,1788
0.0005215,1805
0.0005407,1805
0.0005181,1805
0.000525,1805
0.0005061,1805
0.0005133,1805
0.00051,1805
0.0005427,1805
0.0005247,1805
0.0005793,1805
0.0005583,1805
0.0005571,1805
0.0006557,1805
0.0005931,1805
0.0006138,1805
0.0006018,1805
0.0005311,1805
0.0005506,1805
0.0005669,1805
0.0005243,1805
0.0005451,1805
0.0006795,1805
0.0007162,1805
0.0005294,1805
0.0005161,1805
0.0005079,1805
0.0005224,1805
0.0005178,1805
0.0005301,1805
0.000667,1805
0.000592,1797
0.0006064,1797
0.0006498,1797
0.0007033,1797
0.0006193,1797
0.0005295,1797
0.0005155,1797
0.0005129,1797
0.0005443,1797
0.0005086,1797
0.0005077,1797
0.0005416,1797
0.0006645,1797
0.0005985,1797
0.0005878,1797
0.0006823,1797
0.000769,1797
0.0005573,1797
0.0005382,1797
0.0005225,1797
0.000553,1797
0.0006508,1797
0.0006827,1797
0.000575,1797
0.0005277,1797
0.000563,1797
0.0005561,1797
0.0007606,1797
0.000535,1797
0.0005124,1796
0.000519,1796
0.000505,1796
0.0005605,1796
0.0006123,1796
0.0006604,1796
0.0007031,1796
0.0006902,1796
0.0006793,1796
0.0007027,1796
0.0007309,1796
0.0005476,1796
0.000522,1796
0.0005421,1796
0.0006005,1796
0.0005977,1796
0.0006131,1796
0.0005816,1796
0.0005668,1796
0.0006198,1796
0.0007169,1796
0.0006893,1796
0.0006678,1796
0.0006274,1796
0.0006207,1796
0.0006575,1796
0.0005556,1796
0.0005198,1796
0.0005166,1795
0.000608,1795
0.0005754,1795
0.0005849,1795
0.00064,1795
0.0005799,1795
0.0005233,1795
0.0005446,1795
0.0006338,1795
0.0006391,1795
0.0005933,1795
0.0005254,1795
0.0005626,1795
0.0005322,1795
0.0005864,1795
0.0007389,1795
0.0007724,1795
0.0005973,1795
0.0005652,1795
0.00061,1795
0.0006234,1795
0.0006154,1795
0.0005806,1795
0.0005677,1795
0.0005796,1795
0.0006081,1795
0.000641,1795
0.00081,1795
0.0006853,1780
0.0006284,1780
0.0005424,1780
0.000529,1780
0.000567,1780
0.0005762,1780
0.0005578,1780
0.0005479,1780
0.0006236,1780
0.0005831,1780
0.0006432,1780
0.0006892,1780
0.000685,1780
0.000632,1780
0.0006331,1780
0.000538,1780
0.0005379,1780
0.0005971,1780
0.0005366,1780
0.0006677,1780
0.0005783,1780
0.0005212,1780
0.0005784,1780
0.0005754,1780
0.0005245,1780
0.0005533,1780
0.0006784,1780
0.0005427,1780
0.0005397,1780
0.0005197,1786
0.0005137,1786
0.0005902,1786
0.0005703,1786
0.0006039,1786
0.0007318,1786
0.0006015,1786
0.0005848,1786
0.0006483,1786
0.0005432,1786
0.0005141,1786
0.0005754,1786
0.0005227,1786
0.0005159,1786
0.0005261,1786
0.0005036,1786
0.0005104,1786
0.0005839,1786
0.000707,1786
0.0005885,1786
0.0006085,1786
0.0005781,1786
0.0005675,1786
0.0006218,1786
0.0006847,1786
0.0006946,1786
0.0006118,1786
0.000582,1786
0.000587,1786
0.0006081,1776
0.0005538,1776
0.0005711,1776
0.0005162,1776
0.0005136,1776
0.0005047,1776
0.0005081,1776
0.0006062,1776
0.0005332,1776
0.0005233,1776
0.0005187,1776
0.0005207,1776
0.0005129,1776
0.0005105,1776
0.0005345,1776
0.00052,1776
0.0005192,1776
0.0005062,1776
0.0006521,1776
0.0005808,1776
0.0006028,1776
0.000598,1776
0.0005742,1776
0.0005644,1776
0.0005787,1776
0.0006328,1776
0.0007478,1776
0.0005306,1776
0.0005174,1776
0.0005257,1776
0.0005045,1776
0.0005996,1768
0.0006024,1768
0.0005986,1768
0.0005817,1768
0.0006446,1768
0.0006708,1768
0.0006033,1768
0.0006679,1768
0.0005831,1768
0.0005646,1768
0.0005783,1768
0.00064,1768
0.0005613,1768
0.0006,1768
0.0005891,1768
0.0005516,1768
0.0005467,1768
0.0006929,1768
0.0005526,1768
0.0005217,1768
0.0005424,1768
0.0005174,1768
0.0005117,1768
0.0005112,1768
0.0005105,1768
0.000506,1768
0.0005033,1768
0.0005044,1768
0.0005369,1768
0.0005242,1768
0.0005503,1772
0.000637,1772
0.0005715,1772
0.0005195,1772
0.0005237,1772
0.0006256,1772
0.0005966,1772
0.0005612,1772
0.0005824,1772
0.000563,1772
0.0005701,1772
0.0005693,1772
0.0005982,1772
0.0006203,1772
0.0006461,1772
0.0005704,1772
0.0005787,1772
0.0005637,1772
0.0005738,1772
0.0006276,1772
0.0005666,1772
0.0005164,1772
0.0005228,1772
0.0005153,1772
0.000544,1772
0.0005282,1772
0.0005584,1772
0.0005156,1772
0.0005115,1772
0.0005061,1772
0.000553,1769
0.0005139,1769
0.0005046,1769
0.0005037,1769
0.0005501,1769
0.000518,1769
0.0005427,1769
0.0005357,1769
0.0005237,1769
0.0005544,1769
0.0005656,1769
0.0005829,1769
0.0005321,1769
0.0005164,1769
0.0005189,1769
0.0005269,1769
0.0005249,1769
0.0005066,1769
0.0005054,1769
0.0005207,1769
0.0005199,1769
0.0005069,1769
0.0005327,1769
0.0006019,1769
0.0006787,1769
0.0005959,1769
0.0006153,1769
0.0005548,1769
0.0005937,1769
0.0006113,1769
0.0005423,1769
0.0005237,1768
0.0005172,1768
0.0005972,1768
0.0005404,1768
0.0005186,1768
0.0005971,1768
0.0005588,1768
0.0005477,1768
0.0005149,1768
0.0005507,1768
0.0005242,1768
0.0005954,1768
0.0006806,1768
0.0005998,1768
0.0007014,1768
0.0007258,1768
0.0006557,1768
0.000528,1768
0.0005398,1768
0.0005199,1768
0.0005353,1768
0.0005081,1768
0.0005346,1768
0.0005374,1768
0.0005524,1768
0.0006827,1768
0.0005861,1768
0.0005908,1768
0.000638,1768
0.0006158,1759
0.000604,1759
0.0005895,1759
0.000579,1759
0.0006593,1759
0.0005951,1759
0.0005857,1759
0.0005731,1759
0.0005365,1759
0.0005246,1759
0.0005503,1759
0.000513,1759
0.0005138,1759
0.000512,1759
0.0005397,1759
0.0005489,1759
0.0006114,1759
0.0006568,1759
0.0005936,1759
0.000525,1759
0.000511,1759
0.0006021,1759
0.0006516,1759
0.0005649,1759
0.0005738,1759
0.000678,1759
0.0006716,1759
0.0005761,1759
0.0005941,1759
0.0005676,1753
0.0005336,1753
0.0005606,1753
0.0005924,1753
0.00068,1753
0.0005653,1753
0.0005783,1753
0.0005241,1753
0.000506,1753
0.0005184,1753
0.0005454,1753
0.0006239,1753
0.0006182,1753
0.0006371,1753
0.0005997,1753
0.0005642,1753
0.0006503,1753
0.0006706,1753
0.0005737,1753
0.0005916,1753
0.000575,1753
0.0006957,1753
0.0005699,1753
0.0005261,1753
0.000513,1753
0.0005259,1753
0.0005171,1753
0.0005929,1753
0.0007449,1753
0.0006229,1746
0.0005816,1746
0.000545,1746
0.000511,1746
0.0005153,1746
0.0005778,1746
0.0005649,1746
0.0005803,1746
0.0005699,1746
0.0006214,1746
0.0006212,1746
0.0005596,1746
0.0006692,1746
0.0005821,1746
0.0005659,1746
0.0005834,1746
0.000635,1746
0.0005742,1746
0.000648,1746
0.0006362,1746
0.0005706,1746
0.0005269,1746
0.0006787,1746
0.0006234,1746
0.0007091,1746
0.0006416,1746
0.0007198,1746
0.0006128,1746
0.0005569,1754
0.0006195,1754
0.0006191,1754
0.0006681,1754
0.0005793,1754
0.00057,1754
0.0006169,1754
0.0005517,1754
0.0006231,1754
0.0005694,1754
0.0006599,1754
0.0005872,1754
0.0006224,1754
0.0006141,1754
0.0006314,1754
0.0005524,1754
0.0006146,1754
0.0006627,1754
0.000556,1754
0.000559,1754
0.000603,1754
0.0006455,1754
0.0005997,1754
0.0006284,1754
0.0005857,1754
0.0005803,1754
0.0005765,1754
0.0005772,1754
0.0006668,1754
0.0006669,1754
0.0006631,1754
0.0006629,1754
0.000552,1754
0.0005426,1754
0.0005411,1754
0.0005462,1754
0.0006126,1754
0.0006324,1754
0.0005709,1754
0.0005328,1754
0.0005307,1754
0.0005214,1754
0.0005162,1754
0.0005783,1754
0.0005183,1754
0.0005091,1754
0.0005098,1754
0.0005092,1754
0.000518,1754
0.0005215,1754
0.0005189,1754
0.0005171,1754
0.0005086,1754
0.0005055,1754
0.0006171,1754
0.0005837,1754
0.0005666,1754
0.0005287,1754
0.0005605,1754
0.0005224,1759
0.0005143,1759
0.0005152,1759
0.0005159,1759
0.0005045,1759
0.0005103,1759
0.0005124,1759
0.0005334,1759
0.000533,1759
0.0005625,1759
0.0005556,1759
0.0005345,1759
0.0005296,1759
0.0005115,1759
0.0006088,1759
0.0005382,1759
0.0005248,1759
0.0005488,1759
0.0005176,1759
0.0005134,1759
0.0005097,1759
0.0005319,1759
0.0005259,1759
0.0005219,1759
0.0005089,1759
0.0005084,1759
0.0005256,1759
0.0005637,1759
0.0005207,1759
0.0005106,1759
0.0005204,1759
0.0005122,1759
0.0005054,1772
0.0006837,1772
0.0007485,1772
0.0005756,1772
0.0005589,1772
0.0005385,1772
0.0005208,1772
0.0005176,1772
0.0005164,1772
0.0005198,1772
0.0005138,1772
0.000506,1772
0.0005168,1772
0.0005202,1772
0.0006575,1772
0.0005929,1772
0.000534,1772
0.0005153,1772
0.0005137,1772
0.0006202,1772
0.0005567,1772
0.0005188,1772
0.0005197,1772
0.0005267,1772
0.0005072,1772
0.0005105,1772
0.0005096,1772
0.0006113,1772
0.0005224,1772
0.0005105,1772
0.0005105,1772
0.0005087,1779
0.0005123,1779
0.000508,1779
0.0006282,1779
0.0005352,1779
0.0005142,1779
0.0005083,1779
0.0005643,1779
0.0005898,1779
0.0006942,1779
0.0006283,1779
0.0005392,1779
0.0005146,1779
0.0005091,1779
0.000509,1779
0.0005132,1779
0.000513,1779
0.0005052,1779
0.0005883,1779
0.000602,1779
0.0005663,1779
0.0005463,1779
0.0005703,1779
0.0005653,1779
0.0005361,1779
0.0005826,1779
0.000544,1779
0.0005233,1779
0.0005282,1779
0.0005462,1779
0.0005451,1779
0.0005534,1775
0.0005824,1775
0.0005459,1775
0.0006681,1775
0.000556,1775
0.0005396,1775
0.0005669,1775
0.0005547,1775
0.0006428,1775
0.0005526,1775
0.0005463,1775
0.0005352,1775
0.0005554,1775
0.0005755,1775
0.0005456,1775
0.0005912,1775
0.0005461,1775
0.0005254,1775
0.0005342,1775
0.0005221,1775
0.0005169,1775
0.0005159,1775
0.0005169,1775
0.0005303,1775
0.0005732,1775
0.0006028,1775
0.000564,1775
0.000536,1775
0.0006408,1775
0.0005539,1775
0.0005751,1777
0.0005512,1777
0.0005268,1777
0.0005733,1777
0.0005487,1777
0.0005367,1777
0.0005763,1777
0.0005614,1777
0.000522,1777
0.00053,1777
0.0005546,1777
0.0005707,1777
0.0006278,1777
0.0006256,1777
0.0006183,1777
0.0005364,1777
0.0005283,1777
0.0005276,1777
0.0005419,1777
0.0005402,1777
0.0005504,1777
0.0005936,1777
0.0005415,1777
0.0006032,1777
0.0006085,1777
0.0005644,1777
0.0005505,1777
0.0005438,1777
0.0006154,1777
0.0005421,1777
0.0005431,1775
0.0005325,1775
0.0005243,1775
0.000552,1775
0.0005246,1775
0.0005587,1775
0.0006222,1775
0.0005482,1775
0.0005426,1775
0.0005246,1775
0.0005133,1775
0.0005116,1775
0.000508,1775
0.0005994,1775
0.0006002,1775
0.0005681,1775
0.0005769,1775
0.0006093,1775
0.0006587,1775
0.0005418,1775
0.0005193,1775
0.0005191,1775
0.0005147,1775
0.0005314,1775
0.0005349,1775
0.0005267,1775
0.0005151,1775
0.0005698,1775
0.0005424,1775
0.000611,1775
0.0007279,1755
0.0005359,1755
0.00052,1755
0.0005132,1755
0.0006685,1755
0.0006102,1755
0.0006239,1755
0.0005282,1755
0.0005132,1755
0.0005113,1755
0.0005138,1755
0.0006168,1755
0.0005876,1755
0.0005516,1755
0.0005283,1755
0.0005194,1755
0.0005044,1755
0.0005069,1755
0.0005084,1755
0.0005526,1755
0.000513,1755
0.0005234,1755
0.0005315,1755
0.0005181,1755
0.0005114,1755
0.0005154,1755
0.0005727,1755
0.0005248,1755
0.0005508,1755
0.0005217,1755
0.0005264,1755
0.0005613,1759
0.000556,1759
0.0005286,1759
0.0005218,1759
0.0005771,1759
0.0005848,1759
0.0005993,1759
0.000734,1759
0.0006416,1759
0.0005743,1759
0.0005306,1759
0.0005132,1759
0.0005039,1759
0.000517,1759
0.0005092,1759
0.0005191,1759
0.0005037,1759
0.0005817,1759
0.0005287,1759
0.0005148,1759
0.0005274,1759
0.0005136,1759
0.0005075,1759
0.0005057,1759
0.0005427,1759
0.0005349,1759
0.0005943,1759
0.0005772,1759
0.0006361,1759
0.0005601,1759
0.0005578,1759
0.0005334,1758
0.0005536,1758
0.0005578,1758
0.0006175,1758
0.0006338,1758
0.0006004,1758
0.000583,1758
0.0005807,1758
0.0006372,1758
0.0006125,1758
0.0005924,1758
0.0005396,1758
0.0005094,1758
0.0005085,1758
0.000532,1758
0.0005657,1758
0.000602,1758
0.0007006,1758
0.0005739,1758
0.000561,1758
0.0005169,1758
0.0006322,1758
0.0005648,1758
0.000579,1758
0.0005455,1758
0.0005211,1758
0.0005552,1758
0.0006244,1758
0.0006075,1758
0.0005893,1752
0.0005716,1752
0.0005242,1752
0.0005185,1752
0.0005081,1752
0.0005411,1752
0.0005295,1752
0.0005292,1752
0.0005206,1752
0.0006541,1752
0.0006537,1752
0.0006329,1752
0.0005953,1752
0.0006327,1752
0.0005484,1752
0.0005265,1752
0.0005213,1752
0.0005201,1752
0.0005636,1752
0.0005077,1752
0.0005366,1752
0.0006742,1752
0.0006332,1752
0.0005866,1752
0.0005274,1752
0.0005205,1752
0.000508,1752
0.000506,1752
0.0006617,1752
0.0006425,1752
0.0006078,1744
0.0005335,1744
0.0005372,1744
0.0007562,1744
0.0007177,1744
0.0006223,1744
0.0005878,1744
0.0005887,1744
0.0005372,1744
0.0006215,1744
0.0005959,1744
0.0006023,1744
0.0005928,1744
0.0005513,1744
0.0009038,1744
0.0007422,1744
0.0005862,1744
0.0006193,1744
0.0005281,1744
0.0005246,1744
0.0005185,1744
0.0005074,1744
0.0005145,1744
0.0005929,1744
0.000595,1744
0.0005267,1744
0.0006638,1744
0.0005488,1744
0.0005276,1746
0.0005169,1746
0.0005132,1746
0.0005936,1746
0.0006114,1746
0.0005381,1746
0.000513,1746
0.0005151,1746
0.0005209,1746
0.0005059,1746
0.0005099,1746
0.0005782,1746
0.0005366,1746
0.0005114,1746
0.0005521,1746
0.000509,1746
0.0005559,1746
0.0005401,1746
0.0005938,1746
0.0006443,1746
0.0005802,1746
0.0006006,1746
0.0006853,1746
0.0007017,1746
0.0006609,1746
0.0006471,1746
0.0006682,1746
0.000586,1746
0.0005969,1746
0.0005648,1746
0.0005696,1751
0.0005856,1751
0.0005255,1751
0.0005638,1751
0.0005186,1751
0.0005345,1751
0.0005181,1751
0.0005086,1751
0.0005063,1751
0.0005606,1751
0.0005848,1751
0.0005318,1751
0.0005117,1751
0.0005372,1751
0.0005116,1751
0.0005633,1751
0.0005681,1751
0.0005233,1751
0.0005696,1751
0.000516,1751
0.0005072,1751
0.0006286,1751
0.0005949,1751
0.0005806,1751
0.0005782,1751
0.0005613,1751
0.0006128,1751
0.000587,1751
0.000586,1751
0.0006277,1751
0.0007581,1735
0.0005427,1735
0.000506,1735
0.0005011,1735
0.000507,1735
0.000502,1735
0.0005188,1735
0.0006292,1735
0.0005362,1735
0.0006047,1735
0.0005419,1735
0.0005323,1735
0.000657,1735
0.0006737,1735
0.0006454,1735
0.0005964,1735
0.0005684,1735
0.000574,1735
0.0005996,1735
0.0005326,1735
0.00051,1735
0.0005732,1735
0.0005516,1735
0.0006868,1735
0.0007092,1735
0.0006838,1735
0.0005567,1735
0.0005652,1735
0.0005239,1735
0.0005173,1735
0.0005092,1736
0.0005145,1736
0.00051,1736
0.0005677,1736
0.0005105,1736
0.0005611,1736
0.0006559,1736
0.000681,1736
0.0005912,1736
0.0005963,1736
0.0005424,1736
0.0005386,1736
0.0006307,1736
0.000663,1736
0.0005596,1736
0.0006066,1736
0.0006537,1736
0.0007538,1736
0.0005929,1736
0.000534,1736
0.000522,1736
0.00055,1736
0.000595,1736
0.0006074,1736
0.0005827,1736
0.0006007,1736
0.0005904,1736
0.0005493,1736
0.0005362,1736
0.0009544,1700
0.000591,1700
0.0005977,1700
0.0005761,1700
0.0005247,1700
0.0005227,1700
0.0006061,1700
0.0006233,1700
0.0005916,1700
0.0006382,1700
0.0005895,1700
0.0007543,1700
0.0006191,1700
0.0005851,1700
0.0005251,1700
0.0005095,1700
0.0005375,1700
0.0006644,1700
0.0006587,1700
0.000593,1700
0.0005912,1700
0.0005448,1700
0.0007881,1700
0.0006632,1700
0.0005856,1700
0.0006049,1700
0.000568,1700
0.0005644,1700
0.0005256,1699
0.0006214,1699
0.0005252,1699
0.0005416,1699
0.000656,1699
0.0005705,1699
0.0006708,1699
0.0006398,1699
0.0005408,1699
0.000518,1699
0.0005288,1699
0.0006542,1699
0.0006437,1699
0.0006153,1699
0.0006784,1699
0.0005457,1699
0.0005262,1699
0.0005249,1699
0.0005139,1699
0.0005388,1699
0.0005218,1699
0.0005126,1699
0.000551,1699
0.0006398,1699
0.0006672,1699
0.0006063,1699
0.0006728,1699
0.000614,1699
0.0006356,1699
0.0006141,1690
0.0007021,1690
0.0006372,1690
0.0006072,1690
0.0005753,1690
0.0005472,1690
0.0006555,1690
0.0005992,1690
0.0005736,1690
0.0005911,1690
0.0006498,1690
0.0006635,1690
0.0006666,1690
0.0005779,1690
0.0005364,1690
0.0005955,1690
0.000642,1690
0.0005737,1690
0.0005219,1690
0.0005713,1690
0.0005531,1690
0.0006753,1690
0.0005964,1690
0.0005342,1690
0.0006958,1690
0.0005985,1690
0.0005892,1690
0.000689,1690
0.0005968,1698
0.0006757,1698
0.0006233,1698
0.0005454,1698
0.0006498,1698
0.0006378,1698
0.0005923,1698
0.000772,1698
0.0006034,1698
0.0005271,1698
0.0005894,1698
0.0005466,1698
0.0005304,1698
0.0005243,1698
0.0005112,1698
0.000539,1698
0.0005527,1698
0.0005138,1698
0.0005929,1698
0.0005556,1698
0.0005657,1698
0.0005975,1698
0.0005672,1698
0.0006539,1698
0.0005921,1698
0.0006406,1698
0.0005988,1698
0.0005838,1698
0.0005749,1698
0.0005906,1691
0.0005626,1691
0.0007917,1691
0.0005934,1691
0.0006453,1691
0.0005573,1691
0.000519,1691
0.0005163,1691
0.0005222,1691
0.0005876,1691
0.0005715,1691
0.0005499,1691
0.0006429,1691
0.0006348,1691
0.0007098,1691
0.0005714,1691
0.0006153,1691
0.0005601,1691
0.0005397,1691
0.000554,1691
0.0006173,1691
0.0005994,1691
0.000522,1691
0.000623,1691
0.0005224,1691
0.000513,1691
0.000638,1691
0.0005451,1691
0.0005311,1691
0.0005167,1700
0.0005623,1700
0.0005241,1700
0.0005082,1700
0.0005167,1700
0.0005055,1700
0.0005061,1700
0.0005079,1700
0.0005129,1700
0.0007622,1700
0.0008198,1700
0.0005969,1700
0.0006184,1700
0.0006273,1700
0.0006007,1700
0.0006869,1700
0.0006086,1700
0.0006011,1700
0.0005712,1700
0.0005454,1700
0.0005705,1700
0.0006809,1700
0.0005868,1700
0.0005272,1700
0.0005442,1700
0.0006439,1700
0.0006545,1700
0.0005737,1700
0.000541,1700
0.0005177,1708
0.0005247,1708
0.0005612,1708
0.0007565,1708
0.0007556,1708
0.0005958,1708
0.0006027,1708
0.000607,1708
0.00057,1708
0.0005609,1708
0.000515,1708
0.0005509,1708
0.0007418,1708
0.0006198,1708
0.0007042,1708
0.0008247,1708
0.0005357,1708
0.0005658,1708
0.0007069,1708
0.0005652,1708
0.0005147,1708
0.0005162,1708
0.0005199,1708
0.0005453,1708
0.0005209,1708
0.0005158,1708
0.0007121,1708
0.0007414,1708
0.0005965,1703
0.000601,1703
0.000652,1703
0.0005293,1703
0.0005456,1703
0.0005573,1703
0.0006692,1703
0.0006325,1703
0.0005498,1703
0.0006541,1703
0.0006261,1703
0.0006199,1703
0.0005928,1703
0.0006208,1703
0.0005471,1703
0.0005158,1703
0.0006271,1703
0.0005212,1703
0.0005652,1703
0.000639,1703
0.0005487,1703
0.000625,1703
0.0006049,1703
0.0005448,1703
0.000572,1703
0.0005579,1703
0.0005298,1703
0.0005111,1703
0.0005074,1703
0.0005153,1707
0.0005465,1707
0.000638,1707
0.0006461,1707
0.0006618,1707
0.0006856,1707
0.0006147,1707
0.0006484,1707
0.0005513,1707
0.0005417,1707
0.0005431,1707
0.0005121,1707
0.0005825,1707
0.0006029,1707
0.0005362,1707
0.0005465,1707
0.000678,1707
0.0007188,1707
0.0005832,1707
0.0005233,1707
0.0005204,1707
0.0005416,1707
0.0006095,1707
0.0006061,1707
0.0006355,1707
0.0005703,1707
0.0005276,1707
0.0005427,1707
0.0007199,1688
0.0006498,1688
0.0005909,1688
0.0005417,1688
0.0005156,1688
0.0005196,1688
0.0005034,1688
0.0005132,1688
0.0005035,1688
0.0005668,1688
0.0005273,1688
0.0005067,1688
0.0005041,1688
0.0005326,1688
0.0005702,1688
0.0006611,1688
0.0006569,1688
0.0006176,1688
0.00058,1688
0.0005428,1688
0.0005481,1688
0.0005182,1688
0.000531,1688
0.0005062,1688
0.0005271,1688
0.000571,1688
0.0006048,1688
0.0005707,1688
0.0005216,1688
0.0005469,1688
0.0005119,1688
0.0005309,1696
0.0006445,1696
0.0005809,1696
0.0006271,1696
0.0005577,1696
0.0005619,1696
0.0007637,1696
0.000603,1696
0.000551,1696
0.0005278,1696
0.0006327,1696
0.0005551,1696
0.0005193,1696
0.0005109,1696
0.0005276,1696
0.0005247,1696
0.0005094,1696
0.0005074,1696
0.0005538,1696
0.0006834,1696
0.0005771,1696
0.0005571,1696
0.0005544,1696
0.0006435,1696
0.0006336,1696
0.0005666,1696
0.0005456,1696
0.00052,1696
0.0005284,1696
0.0005396,1696
0.000633,1690
0.0007111,1690
0.0006336,1690
0.0005599,1690
0.0005999,1690
0.0005358,1690
0.0006447,1690
0.0008132,1690
0.000597,1690
0.0006266,1690
0.0005998,1690
0.0007484,1690
0.0008168,1690
0.0005616,1690
0.000645,1690
0.0005692,1690
0.0006203,1690
0.0005353,1690
0.0005215,1690
0.000587,1690
0.0005914,1690
0.0005837,1690
0.0006018,1690
0.0005848,1690
0.0006318,1690
0.000523,1690
0.0005087,1690
0.0005438,1690
0.0005051,1701
0.0005329,1701
0.0005111,1701
0.000555,1701
0.0005113,1701
0.0005168,1701
0.0005105,1701
0.0005118,1701
0.0005691,1701
0.0005803,1701
0.0005871,1701
0.0006297,1701
0.000733,1701
0.0006116,1701
0.0006005,1701
0.0005719,1701
0.0005767,1701
0.0006312,1701
0.0005918,1701
0.000739,1701
0.0007173,1701
0.000612,1701
0.0005669,1701
0.0006123,1701
0.000549,1701
0.0006055,1701
0.0005893,1701
0.000566,1701
0.0006622,1701
0.0006497,1692
0.0006595,1692
0.000751,1692
0.0005397,1692
0.0005715,1692
0.0005352,1692
0.0005633,1692
0.0005422,1692
0.0005434,1692
0.0005093,1692
0.0005104,1692
0.0005054,1692
0.0005187,1692
0.0005073,1692
0.0006079,1692
0.000693,1692
0.000675,1692
0.000666,1692
0.0005712,1692
0.0005297,1692
0.0005232,1692
0.0005079,1692
0.0006535,1692
0.0006061,1692
0.000604,1692
0.0006724,1692
0.0005992,1692
0.0006318,1692
0.0005727,1692
0.0005215,1706
0.0006297,1706
0.0005422,1706
0.0005488,1706
0.000722,1706
0.0006358,1706
0.0006162,1706
0.0005964,1706
0.0007375,1706
0.0007068,1706
0.0006023,1706
0.0006087,1706
0.0005919,1706
0.0005793,1706
0.0006714,1706
0.0005906,1706
0.0005362,1706
0.0005178,1706
0.0005213,1706
0.0005304,1706
0.0007072,1706
0.0006769,1706
0.0005555,1706
0.0005505,1706
0.0006113,1706
0.0006018,1706
0.0006476,1706
0.0006708,1706
0.0005919,1700
0.0005349,1700
0.0005769,1700
